comment_id,message,plu_pro,sin_pro,word_count,char_count,allcaps_c,emoji_count,emoji_categories,clarity_mean,arousal_mean,valence_mean,familarity_mean,complexity_mean
ct_166,"an instrumental music : url, "" tourne la vie zic pascal solo tof "" on youtube.",0,0,16,78,0,0,[],[],[],[],[],[]
ct_167,:red_heart::red_heart::red_heart:,0,0,1,33,0,3,"['emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_171,:blue_heart::musical_notes:” and he will be the one she loves..:blue_heart::musical_notes: this song permeates into my soul.. ,0,1,15,126,0,4,"['emotion', 'emotion', 'music', 'music']",[],[],[],[],[]
ct_172,sexy cool and beautiful :blue_heart::bouquet:,0,0,5,45,0,2,"['emotion', 'plant-flower']",[],[],[],[],[]
ct_173,my heart is melting,0,1,4,19,0,0,[],[],[],[],[],[]
ct_176,really beautiful place! the bridge!! :blue_heart::blue_heart::blue_heart::blue_heart:,0,0,6,85,0,4,"['emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_179,sittin' on the dock of the bay by otis redding,0,0,10,46,0,0,[],[],[],[],[],[]
ct_183,"if you love someone, set them free",0,0,7,34,0,0,[],[],[],[],[],[]
ct_189,:clapping_hands:,0,0,1,16,0,1,['hands'],[],[],[],[],[]
ct_191,:growing_heart:,0,0,1,15,0,1,['emotion'],[],[],[],[],[]
ct_193,awwww..... precious moment!! :red_heart:,0,0,4,40,0,1,['emotion'],[],[],[],[],[]
ct_194,greetings from vienna,0,0,3,21,0,0,[],[],[],[],[],[]
ct_197,i would siiting with you everywhere :red_heart::face_with_hand_over_mouth:,0,1,7,74,0,2,"['emotion', 'face-hand']",[49.107143],[49.75],[71.25],[60.035714],[51.642857]
ct_199,the dock of the bay...:bouquet::bouquet::bouquet: ,0,0,5,50,0,3,"['plant-flower', 'plant-flower', 'plant-flower']",[],[],[],[],[]
ct_201,"greetings from cincinnati, ohio",0,0,4,31,0,0,[],[],[],[],[],[]
ct_202,great live ! :red_heart:,0,0,4,24,0,1,['emotion'],[],[],[],[],[]
ct_210,:elbowcough::elbowcough::elbowcough:,0,0,1,36,0,3,[],[],[],[],[],[]
ct_211,:heart_decoration::heart_decoration::heart_decoration::heart_decoration::heart_decoration::heart_decoration::heart_decoration::heart_decoration:,0,0,1,144,0,8,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_216,"i watch kaamelott today, sting is perfect",0,1,7,41,0,0,[],[],[],[],[],[]
ct_223,"leans back in armchair, and enjoyes ;)",0,0,7,38,0,0,[],[],[],[],[],[]
